PrimaryKey,moveFront_SelectionFactor,moveBackward_SelectionFactor,moveLeft_SelectionFactor,moveRight_SelectionFactor,skill0_SelectionFactor,skill1_SelectionFactor,skill2_SelectionFactor,skill3_SelectionFactor,skillExt0_SelectionFactor,skillExt1_SelectionFactor,skillExt2_SelectionFactor,skillExt3_SelectionFactor
53025544,0,2,2,2,0,0,0,0,0,0,0,0
53025552,0,2,0,0,2,2,0,2,0,0,0,0
53025553,0,2,2,2,0,2,0,2,0,0,0,0
53025554,0,0,2,2,0,2,0,2,0,0,0,0
53025555,0,0,2,2,0,0,0,2,0,0,0,0
53025556,0,2,2,2,0,0,0,0,0,0,0,0
53025557,0,2,2,2,0,2,0,2,0,0,0,0
53025558,0,2,2,2,0,2,0,2,0,0,0,0
53025559,0,1,2,2,0,0,0,2,0,0,0,0
53025560,0,2,2,2,0,0,0,0,0,0,0,0
53025792,0,2,0,0,2,2,0,2,0,2,0,0
53025793,0,2,2,2,0,2,0,2,0,0,0,0
53025794,0,2,2,2,0,2,0,2,0,2,0,0
53025795,0,0,2,2,0,0,0,2,0,0,0,0
53025796,0,0,2,2,0,0,0,0,0,0,0,0
53025797,0,0,2,2,0,2,0,2,0,0,0,0
53025798,0,2,2,2,0,2,0,2,0,2,0,0
53025799,0,0,2,2,0,0,0,2,0,0,0,0
53025800,0,2,2,2,0,0,0,0,0,0,0,0
53025808,0,2,0,0,2,2,0,2,0,2,0,0
53025809,0,2,2,2,0,2,0,2,0,2,0,0
53025810,0,2,2,2,0,2,0,2,0,2,0,0
53025811,0,2,2,2,0,0,0,2,0,0,0,0
53025812,0,2,2,2,0,0,0,0,0,0,0,0
53025813,0,2,2,2,0,2,0,2,0,2,0,0
53025814,0,0,2,2,0,2,0,2,0,2,0,0
53025815,0,0,2,2,0,0,0,2,0,0,0,0
53025816,0,2,2,2,0,0,0,0,0,0,0,0
53026048,0,2,0,0,2,2,0,2,2,2,0,0
53026049,0,0,2,2,0,2,0,2,0,0,0,0
53026050,0,2,2,2,0,2,0,2,0,2,0,0
53026051,0,1,2,2,0,0,0,2,0,0,0,0
53026052,0,1,2,2,0,0,0,0,0,0,0,0
53026053,0,0,2,2,0,2,0,2,0,0,0,0
53026054,0,0,2,2,0,2,0,2,0,2,0,0
53026055,0,2,2,2,0,0,0,2,0,0,0,0
53026056,0,2,2,2,0,0,0,0,0,0,0,0
53026064,0,2,0,0,2,2,0,2,2,2,0,0
53026065,0,0,2,2,0,2,0,2,2,2,0,0
53026066,0,1,2,2,0,2,0,2,0,2,0,0
53026067,0,2,2,2,0,0,0,2,0,0,0,0
53026068,0,1,2,2,0,0,0,0,0,0,0,0
53026069,0,1,2,2,0,2,0,2,2,2,0,0
53026070,0,1,2,2,0,2,0,2,0,2,0,0
53026071,0,1,2,2,0,0,0,2,0,0,0,0
53026072,0,0,2,2,0,0,0,0,0,0,0,0
53026304,0,2,0,0,2,2,0,2,2,2,0,0
53026305,0,1,2,2,0,2,0,2,0,0,0,0
53026306,0,0,2,2,0,2,0,2,0,2,0,0
53026307,0,1,2,2,0,0,0,2,0,0,0,0
53026308,0,2,2,2,0,0,0,0,0,0,0,0
53026309,0,0,2,2,0,2,0,2,0,0,0,0
53026310,0,1,2,2,0,2,0,2,0,2,0,0
53026311,0,2,2,2,0,0,0,2,0,0,0,0
53026312,0,1,2,2,0,0,0,0,0,0,0,0
53026320,0,2,0,0,2,2,0,2,2,2,0,0
53026321,0,2,2,2,0,2,0,2,2,2,0,0
53026322,0,1,2,2,0,2,0,2,0,2,0,0
53026323,0,0,2,2,0,0,0,2,0,0,0,0
53026324,0,1,2,2,0,0,0,0,0,0,0,0
53026325,0,1,2,2,0,2,0,2,2,2,0,0
53026326,0,0,2,2,0,2,0,2,0,2,0,0
53026327,0,2,2,2,0,0,0,2,0,0,0,0
53026328,0,1,2,2,0,0,0,0,0,0,0,0
53026560,0,2,0,0,2,2,0,2,2,2,0,0
53026561,0,1,2,2,0,2,0,2,0,0,0,0
53026562,0,2,2,2,0,2,0,2,0,2,0,2
53026563,0,0,2,2,0,0,0,2,0,0,0,0
53026564,0,2,2,2,0,0,0,0,0,0,0,0
53026565,0,0,2,2,0,2,0,2,0,0,0,0
53026566,0,1,2,2,0,2,0,2,0,2,0,2
53026567,0,2,2,2,0,0,0,2,0,0,0,0
53026568,0,2,2,2,0,0,0,0,0,0,0,0
53026576,0,2,0,0,2,2,0,2,2,2,0,0
53026577,0,2,2,2,0,2,0,2,2,2,0,2
53026578,0,2,2,2,0,2,0,2,0,2,0,2
53026579,0,1,2,2,0,0,0,2,0,0,0,0
53026580,0,0,2,2,0,0,0,0,0,0,0,0
53026581,0,0,2,2,0,2,0,2,2,2,0,2
53026582,0,1,2,2,0,2,0,2,0,2,0,2
53026583,0,2,2,2,0,0,0,2,0,0,0,0
53026584,0,2,2,2,0,0,0,0,0,0,0,0
53027072,0,2,0,0,2,2,2,2,0,0,0,0
53027073,0,1,2,2,0,0,2,0,0,0,0,0
53027074,0,2,2,2,0,0,0,0,0,0,0,0
53027075,0,2,2,2,0,0,0,0,0,0,0,0
53027076,0,1,2,2,0,0,0,0,0,0,0,0
53027077,0,0,2,2,0,0,2,0,0,0,0,0
53027078,0,2,2,2,0,0,0,0,0,0,0,0
53027079,0,2,2,2,0,0,0,0,0,0,0,0
53027080,0,0,2,2,0,0,0,0,0,0,0,0
53027088,0,2,0,0,2,2,2,2,0,0,0,0
53027089,0,1,2,2,0,0,2,0,0,0,0,0
53027090,0,1,2,2,0,0,0,0,0,0,0,0
53027091,0,0,2,2,0,0,0,0,0,0,0,0
53027092,0,1,2,2,0,0,0,0,0,0,0,0
53027093,0,1,2,2,0,0,2,0,0,0,0,0
53027094,0,2,2,2,0,0,0,0,0,0,0,0
53027095,0,0,2,2,0,0,0,0,0,0,0,0
53027096,0,1,2,2,0,0,0,0,0,0,0,0
53027328,0,2,0,0,2,2,2,2,2,0,0,0
53027329,0,1,2,2,0,0,2,0,0,0,0,0
53027330,0,1,2,2,0,0,0,0,0,0,0,0
53027331,0,1,2,2,0,0,0,0,0,0,0,0
53027332,0,2,2,2,0,0,0,0,0,0,0,0
53027333,0,2,2,2,0,0,2,0,0,0,0,0
53027334,0,2,2,2,0,0,0,0,0,0,0,0
53027335,0,0,2,2,0,0,0,0,0,0,0,0
53027336,0,0,2,2,0,0,0,0,0,0,0,0
53027344,0,2,0,0,2,2,2,2,2,0,0,0
53027345,0,0,2,2,0,0,2,0,2,0,0,0
53027346,0,0,2,2,0,0,0,0,0,0,0,0
53027347,0,0,2,2,0,0,0,0,0,0,0,0
53027348,0,2,2,2,0,0,0,0,0,0,0,0
53027349,0,0,2,2,0,0,2,0,2,0,0,0
53027350,0,0,2,2,0,0,0,0,0,0,0,0
53027351,0,2,2,2,0,0,0,0,0,0,0,0
53027352,0,2,2,2,0,0,0,0,0,0,0,0
53027584,0,2,0,0,2,2,2,2,2,2,0,0
53027585,0,0,2,2,0,0,2,0,0,0,0,0
53027586,0,0,2,2,0,0,0,0,0,0,0,0
53027587,0,2,2,2,0,0,0,0,0,0,0,0
53027588,0,1,2,2,0,0,0,0,0,0,0,0
53027589,0,2,2,2,0,0,2,0,0,0,0,0
53027590,0,2,2,2,0,0,0,0,0,0,0,0
53027591,0,2,2,2,0,0,0,0,0,0,0,0
53027592,0,0,2,2,0,0,0,0,0,0,0,0
53027600,0,2,0,0,2,2,2,2,2,2,0,0
53027601,0,2,2,2,0,0,2,0,2,2,0,0
53027602,0,2,2,2,0,0,0,0,0,0,0,0
53027603,0,0,2,2,0,0,0,0,0,0,0,0
53027604,0,2,2,2,0,0,0,0,0,0,0,0
53027605,0,1,2,2,0,0,2,0,2,2,0,0
53027606,0,2,2,2,0,0,0,0,0,0,0,0
53027607,0,2,2,2,0,0,0,0,0,0,0,0
53027608,0,0,2,2,0,0,0,0,0,0,0,0
53027840,0,2,0,0,2,2,2,2,2,2,2,0
53027841,0,0,2,2,0,0,2,0,0,0,0,0
53027842,0,1,2,2,0,0,0,0,0,0,0,0
53027843,0,2,2,2,0,0,0,0,0,0,0,0
53027844,0,2,2,2,0,0,0,0,0,0,0,0
53027845,0,0,2,2,0,0,2,0,0,0,0,0
53027846,0,2,2,2,0,0,0,0,0,0,0,0
53027847,0,2,2,2,0,0,0,0,0,0,0,0
53027848,0,2,2,2,0,0,0,0,0,0,0,0
53027856,0,2,0,0,2,2,2,2,2,2,2,0
53027857,0,2,2,2,0,0,2,0,2,2,2,0
53027858,0,0,2,2,0,0,0,0,0,0,0,0
53027859,0,1,2,2,0,0,0,0,0,0,0,0
53027860,0,2,2,2,0,0,0,0,0,0,0,0
53027861,0,1,2,2,0,0,2,0,2,2,2,0
53027862,0,1,2,2,0,0,0,0,0,0,0,0
53027863,0,2,2,2,0,0,0,0,0,0,0,0
53027864,0,1,2,2,0,0,0,0,0,0,0,0
53028096,0,2,0,0,2,2,2,2,2,2,2,2
53028097,0,1,2,2,0,0,2,0,0,0,0,0
53028098,0,0,2,2,0,0,0,0,0,0,0,0
53028099,0,1,2,2,0,0,0,0,0,0,0,0
53028100,0,1,2,2,0,0,0,0,0,0,0,0
53028101,0,0,2,2,0,0,2,0,0,0,0,0
53028102,0,0,2,2,0,0,0,0,0,0,0,0
53028103,0,2,2,2,0,0,0,0,0,0,0,0
53028104,0,0,2,2,0,0,0,0,0,0,0,0
53028112,0,2,0,0,2,2,2,2,2,2,2,2
53028113,0,1,2,2,0,0,2,0,2,2,2,2
53028114,0,2,2,2,0,0,0,0,0,0,0,0
53028115,0,0,2,2,0,0,0,0,0,0,0,0
53028116,0,1,2,2,0,0,0,0,0,0,0,0
53028117,0,0,2,2,0,0,2,0,2,2,2,2
53028118,0,0,2,2,0,0,0,0,0,0,0,0
53028119,0,1,2,2,0,0,0,0,0,0,0,0
53028120,0,1,2,2,0,0,0,0,0,0,0,0
53028352,0,2,0,0,2,2,2,2,0,0,0,0
53028353,0,1,2,2,0,0,2,0,0,0,0,0
53028354,0,2,2,2,0,0,0,0,0,0,0,0
53028355,0,2,2,2,0,0,0,0,0,0,0,0
53028356,0,1,2,2,0,0,0,0,0,0,0,0
53028357,0,0,2,2,0,0,2,0,0,0,0,0
53028358,0,2,2,2,0,0,0,0,0,0,0,0
53028359,0,2,2,2,0,0,0,0,0,0,0,0
53028360,0,0,2,2,0,0,0,0,0,0,0,0
53028368,0,2,0,0,2,2,2,2,0,0,0,0
53028369,0,1,2,2,0,0,2,0,0,0,0,0
53028370,0,1,2,2,0,0,0,0,0,0,0,0
53028371,0,0,2,2,0,0,0,0,0,0,0,0
53028372,0,1,2,2,0,0,0,0,0,0,0,0
53028373,0,1,2,2,0,0,2,0,0,0,0,0
53028374,0,2,2,2,0,0,0,0,0,0,0,0
53028375,0,0,2,2,0,0,0,0,0,0,0,0
53028376,0,1,2,2,0,0,0,0,0,0,0,0
53028608,0,2,0,0,2,2,2,2,2,0,0,0
53028609,0,1,2,2,0,0,2,0,0,0,0,0
53028610,0,1,2,2,0,0,0,0,0,0,0,0
53028611,0,1,2,2,0,0,0,0,0,0,0,0
53028612,0,2,2,2,0,0,0,0,0,0,0,0
53028613,0,2,2,2,0,0,2,0,0,0,0,0
53028614,0,2,2,2,0,0,0,0,0,0,0,0
53028615,0,0,2,2,0,0,0,0,0,0,0,0
53028616,0,0,2,2,0,0,0,0,0,0,0,0
53028624,0,2,0,0,2,2,2,2,2,0,0,0
53028625,0,0,2,2,0,0,2,0,2,0,0,0
53028626,0,0,2,2,0,0,0,0,0,0,0,0
53028627,0,0,2,2,0,0,0,0,0,0,0,0
53028628,0,2,2,2,0,0,0,0,0,0,0,0
53028629,0,0,2,2,0,0,2,0,2,0,0,0
53028630,0,0,2,2,0,0,0,0,0,0,0,0
53028631,0,2,2,2,0,0,0,0,0,0,0,0
53028632,0,2,2,2,0,0,0,0,0,0,0,0
53028864,0,2,0,0,2,2,2,2,2,2,0,0
53028865,0,0,2,2,0,0,2,0,0,0,0,0
53028866,0,0,2,2,0,0,0,0,0,0,0,0
53028867,0,2,2,2,0,0,0,0,0,0,0,0
53028868,0,1,2,2,0,0,0,0,0,0,0,0
53028869,0,2,2,2,0,0,2,0,0,0,0,0
53028870,0,2,2,2,0,0,0,0,0,0,0,0
53028871,0,2,2,2,0,0,0,0,0,0,0,0
53028872,0,0,2,2,0,0,0,0,0,0,0,0
53028880,0,2,0,0,2,2,2,2,2,2,0,0
53028881,0,2,2,2,0,0,2,0,2,2,0,0
53028882,0,2,2,2,0,0,0,0,0,0,0,0
53028883,0,0,2,2,0,0,0,0,0,0,0,0
53028884,0,2,2,2,0,0,0,0,0,0,0,0
53028885,0,1,2,2,0,0,2,0,2,2,0,0
53028886,0,2,2,2,0,0,0,0,0,0,0,0
53028887,0,2,2,2,0,0,0,0,0,0,0,0
53028888,0,0,2,2,0,0,0,0,0,0,0,0
53029120,0,2,0,0,2,2,2,2,2,2,2,0
53029121,0,0,2,2,0,0,2,0,0,0,0,0
53029122,0,1,2,2,0,0,0,0,0,0,0,0
53029123,0,2,2,2,0,0,0,0,0,0,0,0
53029124,0,2,2,2,0,0,0,0,0,0,0,0
53029125,0,0,2,2,0,0,2,0,0,0,0,0
53029126,0,2,2,2,0,0,0,0,0,0,0,0
53029127,0,2,2,2,0,0,0,0,0,0,0,0
53029128,0,2,2,2,0,0,0,0,0,0,0,0
53029136,0,2,0,0,2,2,2,2,2,2,2,0
53029137,0,2,2,2,0,0,2,0,2,2,2,0
53029138,0,0,2,2,0,0,0,0,0,0,0,0
53029139,0,1,2,2,0,0,0,0,0,0,0,0
53029140,0,2,2,2,0,0,0,0,0,0,0,0
53029141,0,1,2,2,0,0,2,0,2,2,2,0
53029142,0,1,2,2,0,0,0,0,0,0,0,0
53029143,0,2,2,2,0,0,0,0,0,0,0,0
53029144,0,1,2,2,0,0,0,0,0,0,0,0
53029376,0,2,0,0,2,2,2,2,2,2,2,2
53029377,0,1,2,2,0,0,2,0,0,0,0,0
53029378,0,0,2,2,0,0,0,0,0,0,0,0
53029379,0,1,2,2,0,0,0,0,0,0,0,0
53029380,0,1,2,2,0,0,0,0,0,0,0,0
53029381,0,0,2,2,0,0,2,0,0,0,0,0
53029382,0,0,2,2,0,0,0,0,0,0,0,0
53029383,0,2,2,2,0,0,0,0,0,0,0,0
53029384,0,0,2,2,0,0,0,0,0,0,0,0
53029392,0,2,0,0,2,2,2,2,2,2,2,2
53029393,0,1,2,2,0,0,2,0,2,2,2,2
53029394,0,2,2,2,0,0,0,0,0,0,0,0
53029395,0,0,2,2,0,0,0,0,0,0,0,0
53029396,0,1,2,2,0,0,0,0,0,0,0,0
53029397,0,0,2,2,0,0,2,0,2,2,2,2
53029398,0,0,2,2,0,0,0,0,0,0,0,0
53029399,0,1,2,2,0,0,0,0,0,0,0,0
53029400,0,1,2,2,0,0,0,0,0,0,0,0
53029632,0,2,0,0,2,2,2,2,0,0,0,0
53029633,0,1,2,2,0,0,2,0,0,0,0,0
53029634,0,2,2,2,0,0,0,0,0,0,0,0
53029635,0,2,2,2,0,0,0,0,0,0,0,0
53029636,0,1,2,2,0,0,0,0,0,0,0,0
53029637,0,0,2,2,0,0,2,0,0,0,0,0
53029638,0,2,2,2,0,0,0,0,0,0,0,0
53029639,0,2,2,2,0,0,0,0,0,0,0,0
53029640,0,0,2,2,0,0,0,0,0,0,0,0
53029648,0,2,0,0,2,2,2,2,0,0,0,0
53029649,0,1,2,2,0,0,2,0,0,0,0,0
53029650,0,1,2,2,0,0,0,0,0,0,0,0
53029651,0,0,2,2,0,0,0,0,0,0,0,0
53029652,0,1,2,2,0,0,0,0,0,0,0,0
53029653,0,1,2,2,0,0,2,0,0,0,0,0
53029654,0,2,2,2,0,0,0,0,0,0,0,0
53029655,0,0,2,2,0,0,0,0,0,0,0,0
53029656,0,1,2,2,0,0,0,0,0,0,0,0
53029888,0,2,0,0,2,2,2,2,2,0,0,0
53029889,0,1,2,2,0,0,2,0,0,0,0,0
53029890,0,1,2,2,0,0,0,0,0,0,0,0
53029891,0,1,2,2,0,0,0,0,0,0,0,0
53029892,0,2,2,2,0,0,0,0,0,0,0,0
53029893,0,2,2,2,0,0,2,0,0,0,0,0
53029894,0,2,2,2,0,0,0,0,0,0,0,0
53029895,0,0,2,2,0,0,0,0,0,0,0,0
53029896,0,0,2,2,0,0,0,0,0,0,0,0
53029904,0,2,0,0,2,2,2,2,2,0,0,0
53029905,0,0,2,2,0,0,2,0,2,0,0,0
53029906,0,0,2,2,0,0,0,0,0,0,0,0
53029907,0,0,2,2,0,0,0,0,0,0,0,0
53029908,0,2,2,2,0,0,0,0,0,0,0,0
53029909,0,0,2,2,0,0,2,0,2,0,0,0
53029910,0,0,2,2,0,0,0,0,0,0,0,0
53029911,0,2,2,2,0,0,0,0,0,0,0,0
53029912,0,2,2,2,0,0,0,0,0,0,0,0
53030144,0,2,0,0,2,2,2,2,2,2,0,0
53030145,0,0,2,2,0,0,2,0,0,0,0,0
53030146,0,0,2,2,0,0,0,0,0,0,0,0
53030147,0,2,2,2,0,0,0,0,0,0,0,0
53030148,0,1,2,2,0,0,0,0,0,0,0,0
53030149,0,2,2,2,0,0,2,0,0,0,0,0
53030150,0,2,2,2,0,0,0,0,0,0,0,0
53030151,0,2,2,2,0,0,0,0,0,0,0,0
53030152,0,0,2,2,0,0,0,0,0,0,0,0
53030160,0,2,0,0,2,2,2,2,2,2,0,0
53030161,0,2,2,2,0,0,2,0,2,2,0,0
53030162,0,2,2,2,0,0,0,0,0,0,0,0
53030163,0,0,2,2,0,0,0,0,0,0,0,0
53030164,0,2,2,2,0,0,0,0,0,0,0,0
53030165,0,1,2,2,0,0,2,0,2,2,0,0
53030166,0,2,2,2,0,0,0,0,0,0,0,0
53030167,0,2,2,2,0,0,0,0,0,0,0,0
53030168,0,0,2,2,0,0,0,0,0,0,0,0
53030400,0,2,0,0,2,2,2,2,2,2,2,0
53030401,0,0,2,2,0,0,2,0,0,0,0,0
53030402,0,1,2,2,0,0,0,0,0,0,0,0
53030403,0,2,2,2,0,0,0,0,0,0,0,0
53030404,0,2,2,2,0,0,0,0,0,0,0,0
53030405,0,0,2,2,0,0,2,0,0,0,0,0
53030406,0,2,2,2,0,0,0,0,0,0,0,0
53030407,0,2,2,2,0,0,0,0,0,0,0,0
53030408,0,2,2,2,0,0,0,0,0,0,0,0
53030416,0,2,0,0,2,2,2,2,2,2,2,0
53030417,0,2,2,2,0,0,2,0,2,2,2,0
53030418,0,0,2,2,0,0,0,0,0,0,0,0
53030419,0,1,2,2,0,0,0,0,0,0,0,0
53030420,0,2,2,2,0,0,0,0,0,0,0,0
53030421,0,1,2,2,0,0,2,0,2,2,2,0
53030422,0,1,2,2,0,0,0,0,0,0,0,0
53030423,0,2,2,2,0,0,0,0,0,0,0,0
53030424,0,1,2,2,0,0,0,0,0,0,0,0
53030656,0,2,0,0,2,2,2,2,2,2,2,2
53030657,0,1,2,2,0,0,2,0,0,0,0,0
53030658,0,0,2,2,0,0,0,0,0,0,0,0
53030659,0,1,2,2,0,0,0,0,0,0,0,0
53030660,0,1,2,2,0,0,0,0,0,0,0,0
53030661,0,0,2,2,0,0,2,0,0,0,0,0
53030662,0,0,2,2,0,0,0,0,0,0,0,0
53030663,0,2,2,2,0,0,0,0,0,0,0,0
53030664,0,0,2,2,0,0,0,0,0,0,0,0
53030672,0,2,0,0,2,2,2,2,2,2,2,2
53030673,0,1,2,2,0,0,2,0,2,2,2,2
53030674,0,2,2,2,0,0,0,0,0,0,0,0
53030675,0,0,2,2,0,0,0,0,0,0,0,0
53030676,0,1,2,2,0,0,0,0,0,0,0,0
53030677,0,0,2,2,0,0,2,0,2,2,2,2
53030678,0,0,2,2,0,0,0,0,0,0,0,0
53030679,0,1,2,2,0,0,0,0,0,0,0,0
53030680,0,1,2,2,0,0,0,0,0,0,0,0
53031168,0,2,0,0,2,2,2,2,0,0,0,0
53031169,0,0,2,2,0,0,2,0,0,0,0,0
53031170,0,0,2,2,0,0,0,0,0,0,0,0
53031171,0,1,2,2,0,0,0,0,0,0,0,0
53031172,0,1,2,2,0,0,0,0,0,0,0,0
53031173,0,2,2,2,0,0,2,0,0,0,0,0
53031174,0,2,2,2,0,0,0,0,0,0,0,0
53031175,0,2,2,2,0,0,0,0,0,0,0,0
53031176,0,2,2,2,0,0,0,0,0,0,0,0
53031184,0,2,0,0,2,2,2,2,0,0,0,0
53031185,0,0,2,2,0,0,2,0,0,0,0,0
53031186,0,2,2,2,0,0,0,0,0,0,0,0
53031187,0,1,2,2,0,0,0,0,0,0,0,0
53031188,0,1,2,2,0,0,0,0,0,0,0,0
53031189,0,0,2,2,0,0,2,0,0,0,0,0
53031190,0,1,2,2,0,0,0,0,0,0,0,0
53031191,0,2,2,2,0,0,0,0,0,0,0,0
53031192,0,0,2,2,0,0,0,0,0,0,0,0
53031424,0,2,0,0,2,2,2,2,2,0,0,0
53031425,0,1,2,2,0,0,2,0,0,0,0,0
53031426,0,0,2,2,0,0,0,0,0,0,0,0
53031427,0,2,2,2,0,0,0,0,0,0,0,0
53031428,0,1,2,2,0,0,0,0,0,0,0,0
53031429,0,2,2,2,0,0,2,0,0,0,0,0
53031430,0,0,2,2,0,0,0,0,0,0,0,0
53031431,0,0,2,2,0,0,0,0,0,0,0,0
53031432,0,2,2,2,0,0,0,0,0,0,0,0
53031440,0,2,0,0,2,2,2,2,2,0,0,0
53031441,0,0,2,2,0,0,2,0,2,0,0,0
53031442,0,2,2,2,0,0,0,0,0,0,0,0
53031443,0,1,2,2,0,0,0,0,0,0,0,0
53031444,0,1,2,2,0,0,0,0,0,0,0,0
53031445,0,0,2,2,0,0,2,0,2,0,0,0
53031446,0,1,2,2,0,0,0,0,0,0,0,0
53031447,0,2,2,2,0,0,0,0,0,0,0,0
53031448,0,1,2,2,0,0,0,0,0,0,0,0
53031680,0,2,0,0,2,2,2,2,2,2,0,0
53031681,0,0,2,2,0,0,2,0,0,0,0,0
53031682,0,2,2,2,0,0,0,0,0,0,0,0
53031683,0,1,2,2,0,0,0,0,0,0,0,0
53031684,0,1,2,2,0,0,0,0,0,0,0,0
53031685,0,0,2,2,0,0,2,0,0,0,0,0
53031686,0,2,2,2,0,0,0,0,0,0,0,0
53031687,0,1,2,2,0,0,0,0,0,0,0,0
53031688,0,0,2,2,0,0,0,0,0,0,0,0
53031696,0,2,0,0,2,2,2,2,2,2,0,0
53031697,0,0,2,2,0,0,2,0,2,2,0,0
53031698,0,0,2,2,0,0,0,0,0,0,0,0
53031699,0,0,2,2,0,0,0,0,0,0,0,0
53031700,0,1,2,2,0,0,0,0,0,0,0,0
53031701,0,1,2,2,0,0,2,0,2,2,0,0
53031702,0,1,2,2,0,0,0,0,0,0,0,0
53031703,0,0,2,2,0,0,0,0,0,0,0,0
53031704,0,0,2,2,0,0,0,0,0,0,0,0
53031936,0,2,0,0,2,2,2,2,2,2,0,2
53031937,0,0,2,2,0,0,2,0,0,0,0,0
53031938,0,1,2,2,0,0,0,0,0,0,0,0
53031939,0,0,2,2,0,0,0,0,0,0,0,0
53031940,0,0,2,2,0,0,0,0,0,0,0,0
53031941,0,2,2,2,0,0,2,0,0,0,0,0
53031942,0,1,2,2,0,0,0,0,0,0,0,0
53031943,0,1,2,2,0,0,0,0,0,0,0,0
53031944,0,2,2,2,0,0,0,0,0,0,0,0
53031952,0,2,0,0,2,2,2,2,2,2,0,2
53031953,0,1,2,2,0,0,2,0,2,2,0,2
53031954,0,0,2,2,0,0,0,0,0,0,0,0
53031955,0,0,2,2,0,0,0,0,0,0,0,0
53031956,0,0,2,2,0,0,0,0,0,0,0,0
53031957,0,2,2,2,0,0,2,0,2,2,0,2
53031958,0,1,2,2,0,0,0,0,0,0,0,0
53031959,0,2,2,2,0,0,0,0,0,0,0,0
53031960,0,1,2,2,0,0,0,0,0,0,0,0
53032192,0,2,0,0,2,2,2,2,2,2,0,2
53032193,0,1,2,2,0,0,2,0,0,0,0,0
53032194,0,2,2,2,0,0,0,0,0,0,0,0
53032195,0,1,2,2,0,0,0,0,0,0,0,0
53032196,0,1,2,2,0,0,0,0,0,0,0,0
53032197,0,0,2,2,0,0,2,0,0,0,0,0
53032198,0,0,2,2,0,0,0,0,0,0,0,0
53032199,0,0,2,2,0,0,0,0,0,0,0,0
53032200,0,2,2,2,0,0,0,0,0,0,0,0
53032208,0,2,0,0,2,2,2,2,2,2,0,2
53032209,0,0,2,2,0,0,2,0,2,2,0,2
53032210,0,2,2,2,0,0,0,0,0,0,0,0
53032211,0,2,2,2,0,0,0,0,0,0,0,0
53032212,0,2,2,2,0,0,0,0,0,0,0,0
53032213,0,2,2,2,0,0,2,0,2,2,0,2
53032214,0,1,2,2,0,0,0,0,0,0,0,0
53032215,0,2,2,2,0,0,0,0,0,0,0,0
53032216,0,1,2,2,0,0,0,0,0,0,0,0
53032448,0,2,0,0,2,2,2,2,0,0,0,0
53032449,0,0,2,2,0,0,2,0,0,0,0,0
53032450,0,0,2,2,0,0,0,0,0,0,0,0
53032451,0,1,2,2,0,0,0,0,0,0,0,0
53032452,0,1,2,2,0,0,0,0,0,0,0,0
53032453,0,2,2,2,0,0,2,0,0,0,0,0
53032454,0,2,2,2,0,0,0,0,0,0,0,0
53032455,0,2,2,2,0,0,0,0,0,0,0,0
53032456,0,2,2,2,0,0,0,0,0,0,0,0
53032464,0,2,0,0,2,2,2,2,0,0,0,0
53032465,0,0,2,2,0,0,2,0,0,0,0,0
53032466,0,2,2,2,0,0,0,0,0,0,0,0
53032467,0,1,2,2,0,0,0,0,0,0,0,0
53032468,0,1,2,2,0,0,0,0,0,0,0,0
53032469,0,0,2,2,0,0,2,0,0,0,0,0
53032470,0,1,2,2,0,0,0,0,0,0,0,0
53032471,0,2,2,2,0,0,0,0,0,0,0,0
53032472,0,0,2,2,0,0,0,0,0,0,0,0
53032704,0,2,0,0,2,2,2,2,2,0,0,0
53032705,0,1,2,2,0,0,2,0,0,0,0,0
53032706,0,0,2,2,0,0,0,0,0,0,0,0
53032707,0,2,2,2,0,0,0,0,0,0,0,0
53032708,0,1,2,2,0,0,0,0,0,0,0,0
53032709,0,2,2,2,0,0,2,0,0,0,0,0
53032710,0,0,2,2,0,0,0,0,0,0,0,0
53032711,0,0,2,2,0,0,0,0,0,0,0,0
53032712,0,2,2,2,0,0,0,0,0,0,0,0
53032720,0,2,0,0,2,2,2,2,2,0,0,0
53032721,0,0,2,2,0,0,2,0,2,0,0,0
53032722,0,2,2,2,0,0,0,0,0,0,0,0
53032723,0,1,2,2,0,0,0,0,0,0,0,0
53032724,0,1,2,2,0,0,0,0,0,0,0,0
53032725,0,0,2,2,0,0,2,0,2,0,0,0
53032726,0,1,2,2,0,0,0,0,0,0,0,0
53032727,0,2,2,2,0,0,0,0,0,0,0,0
53032728,0,1,2,2,0,0,0,0,0,0,0,0
53032960,0,2,0,0,2,2,2,2,2,2,0,0
53032961,0,0,2,2,0,0,2,0,0,0,0,0
53032962,0,2,2,2,0,0,0,0,0,0,0,0
53032963,0,1,2,2,0,0,0,0,0,0,0,0
53032964,0,1,2,2,0,0,0,0,0,0,0,0
53032965,0,0,2,2,0,0,2,0,0,0,0,0
53032966,0,2,2,2,0,0,0,0,0,0,0,0
53032967,0,1,2,2,0,0,0,0,0,0,0,0
53032968,0,0,2,2,0,0,0,0,0,0,0,0
53032976,0,2,0,0,2,2,2,2,2,2,0,0
53032977,0,0,2,2,0,0,2,0,2,2,0,0
53032978,0,0,2,2,0,0,0,0,0,0,0,0
53032979,0,0,2,2,0,0,0,0,0,0,0,0
53032980,0,1,2,2,0,0,0,0,0,0,0,0
53032981,0,1,2,2,0,0,2,0,2,2,0,0
53032982,0,1,2,2,0,0,0,0,0,0,0,0
